COM;NCC;POP
01094;CHAVANNES SUR REYSSOUZE;614
01095;CHAVANNES SUR SURAN;386
01096;CHAVEYRIAT;616
01097;CHAVORNAY;138
01098;CHAZEY BONS;590
01099;CHAZEY SUR AIN;524
01100;CHEIGNIEU LA BALME;141
01101;CHEVILLARD;126
01102;CHEVROUX;587
01103;CHEVRY;346
01104;CHEZERY FORENS;436
01105;CIVRIEUX;492
01106;CIZE;126
01107;CLEYZIEU;105
01108;COLIGNY;1 111
01109;COLLONGES;901
01110;COLOMIEU;98
01111;CONAND;90
01112;CONDAMINE;182
01113;CONDEISSIAT;519
01114;CONFORT;349
01115;CONFRANCON;657
01116;CONTREVOZ;297
01117;CONZIEU;99
01118;CORBONOD;917
01119;CORCELLES;241
01120;CORDIEUX;86
01121;CORLIER;65
01122;CORMARANCHE EN BUGEY;540
01123;CORMORANCHE SUR SAONE;668
01124;CORMOZ;640
01125;CORVEISSIAT;448
01127;COURMANGOUX;354
01128;COURTES;254
01129;CRANS;119
01130;CRAS SUR REYSSOUZE;679
01131;CRAZ;105
01133;CRESSIN ROCHEFORT;166
01134;CROTTET;731
01135;CROZET;440
01136;CRUZILLES LES MEPILLAT;515
01137;CUISIAT;296
01138;CULOZ;2 412
01139;CURCIAT DONGALON;725
01140;CURTAFOND;409
01141;CUZIEU;143
01142;DAGNEUX;1 372
01143;DIVONNE LES BAINS;3 276
01144;DOMMARTIN;598
01145;DOMPIERRE SUR VEYLE;662
01146;DOMPIERRE SUR CHALARONNE;156
01147;DOMSURE;501
01148;DORTAN;1 425
01149;DOUVRES;254
01150;DROM;146
01151;DRUILLAT;610
01152;ECHALLON;410
01153;ECHENEVEX;282
01154;ETREZ;398
01155;EVOSGES;114
01156;FARAMANS;283
01157;FAREINS;871
01158;FARGES;415
01159;FEILLENS;2 538
01160;FERNEY VOLTAIRE;2 984
01161;FITIGNIEU;64
01162;FLAXIEU;67
01163;FOISSIAT;1 515
01165;FRANCHELEINS;121
01166;FRANS;528
01167;GARNERANS;350
01169;GENOUILLEUX;220
01170;GEOVREISSIAT;238
01171;GEOVREISSET;163
01172;GERMAGNAT;113
01173;GEX;3 137
01174;GIRON;118
01175;GORREVOD;356
01176;LE�GRAND ABERGEMENT;116
01177;GRAND CORENT;79
01178;GRANGES;37
01179;GRIEGES;1 108
01180;GRILLY;302
01181;GROISSIAT;182
01182;GROSLEE;317
01183;GUEREINS;535
01184;HAUTECOURT;268
01185;HAUTEVILLE LOMPNES;3 841
01186;HOSTIAS;89
01187;HOTONNES;266
01188;ILLIAT;435
01189;INJOUX;788
01190;INNIMOND;143
01191;IZENAVE;169
01192;IZERNORE;520
01193;IZIEU;103
01194;JASSANS RIOTTIER;2 190
01195;JASSERON;654
01196;JAYAT;713
01197;JOURNANS;191
01198;JOYEUX;146
01199;JUJURIEUX;1 520
01200;LABALME;140
01202;LAGNIEU;4 162
01203;LAIZ;388
01204;LALLEYRIAT;185
01205;LANCRANS;872
01206;LANTENAY;186
01207;LAPEYROUSE;183
01208;LAVOURS;147
01209;LEAZ;405
01210;LELEX;184
01211;LENT;778
01212;LESCHEROUX;593
01213;LEYMENT;522
01214;LEYSSARD;120
01215;LHOPITAL;53
01216;LHUIS;597
01217;LILIGNOD;40
01218;LOCHIEU;88
01219;LOMPNAS;150
01221;LOMPNIEU;150
01223;LOYES;298
01224;LOYETTES;1 001
01225;LURCY;194
01226;LUTHEZIEU;84
01227;MAGNIEU;270
01228;MAILLAT;520
01229;MALAFRETAZ;526
01230;MANTENAY MONTLIN;319
01231;MANZIAT;1 197
01232;MARBOZ;1 680
01233;MARCHAMP;145
01234;MARIGNIEU;114
01235;MARLIEUX;641
01236;MARSONNAS;702
01237;MARTIGNAT;547
01238;MASSIEUX;291
01239;MASSIGNIEU DE RIVES;323
01240;MATAFELON;262
01241;MEILLONNAS;630
01242;MERIGNAT;90
01243;MESSIMY;346
01244;MEXIMIEUX;2 669
01245;MEYRIAT;186
01246;MEZERIAT;1 298
01247;MIJOUX;227
01248;MIONNAY;350
01249;MIRIBEL;5 651
01250;MISERIEUX;575
01251;MOENS;337
01252;MOGNENEINS;409
01253;MOLLON;146
01254;MONTAGNAT;419
01255;MONTAGNIEU;306
01257;MONTANGES;226
01258;MONTCEAUX;314
01259;MONTCET;311
01260;LE�MONTELLIER;166
01261;MONTHIEUX;194
01262;MONTLUEL;3 442
01263;MONTMERLE SUR SAONE;1 273
01264;MONTRACOL;429
01265;MONTREAL;1 926
01266;MONTREVEL EN BRESSE;1 495
01267;MORNAY;340
01268;MURS ET GELIGNIEUX;127
01269;NANTUA;3 560
01270;NAPT;26
01271;NATTAGES;232
01272;NEUVILLE LES DAMES;1 062
01273;NEUVILLE SUR AIN;932
01274;LES�NEYROLLES;383
01275;NEYRON;1 032
01276;NIEVROZ;502
01277;NIVOLLET MONTGRIFFON;103
01278;OCHIAZ;162
01279;ONCIEU;63
01280;ORDONNAZ;191
01281;ORNEX;519
01282;OUTRIAZ;225
01283;OYONNAX;19 777
01284;OZAN;328
01285;PARCIEUX;438
01286;PARVES;152
01287;PASSIN;183
01288;PERON;701
01289;PERONNAS;2 272
01290;PEROUGES;489
01291;PERREX;506
01292;LE�PETIT ABERGEMENT;186
01293;PEYRIAT;85
01294;PEYRIEU;574
01295;PEYZIEUX SUR SAONE;223
01296;PIRAJOUX;375
01297;PIZAY;237
01298;PLAGNE;74
01299;LE�PLANTAY;300
01300;LE�POIZAT;232
01301;POLLIAT;1 362
01302;POLLIEU;100
01303;PONCIN;1 210
01304;PONT D'AIN;1 972
01305;PONT DE VAUX;2 106
01306;PONT DE VEYLE;1 144
01307;PORT;240
01308;POUGNY;424
01309;POUILLAT;48
01310;PREMEYZEL;92
01311;PREMILLIEU;78
01312;PRESSIAT;163
01313;PREVESSIN;406
01314;PRIAY;710
01316;PUGIEU;109
01317;RAMASSE;171
01318;RANCE;190
01319;RELEVANT;254
01320;REPLONGES;2 187
01321;REVONNAS;284
01322;REYRIEUX;1 262
01323;REYSSOUZE;616
01324;RIGNAT;192
01325;RIGNIEUX LE FRANC;205
01327;ROMANECHE;178
01328;ROMANS;367
01329;ROSSILLON;130
01330;RUFFIEU;232
01331;SAINT ALBAN;138
01332;SAINT ANDRE DE BAGE;163
01333;SAINT ANDRE DE CORCY;780
01334;SAINT ANDRE D'HUIRIAT;366
01335;SAINT ANDRE LE BOUCHOUX;142
01336;SAINT ANDRE SUR VIEUX JONC;543
01337;SAINT BENIGNE;663
01338;SAINT BENOIT;504
01339;SAINT BERNARD;362
01340;SAINT BOIS;145
01341;SAINT CHAMP;110
01342;SAINTE CROIX;176
01343;SAINT CYR SUR MENTHON;809
01344;SAINT DENIS LES BOURG;2 510
01345;SAINT DENIS EN BUGEY;1 200
01346;SAINT DIDIER D'AUSSIAT;608
01347;SAINT DIDIER DE FORMANS;648
01348;SAINT DIDIER SUR CHALARONNE;1 665
01349;SAINT ELOI;170
01350;SAINT ETIENNE DU BOIS;1 355
01351;SAINT ETIENNE SUR CHALARONNE;878
01352;SAINT ETIENNE SUR REYSSOUZE;480
01353;SAINTE EUPHEMIE;390
01354;SAINT GENIS POUILLY;2 030
01355;SAINT GENIS SUR MENTHON;301
01356;SAINT GEORGES SUR RENON;108
01357;SAINT GERMAIN DE JOUX;615
01358;SAINT GERMAIN LES PAROISSES;294
01359;SAINT GERMAIN SUR RENON;177
01360;SAINT JEAN DE GONVILLE;591
01361;SAINT JEAN DE NIOST;248
01362;SAINT JEAN DE THURIGNEUX;240
01363;SAINT JEAN LE VIEUX;1 083
01364;SAINT JEAN SUR REYSSOUZE;818
01365;SAINT JEAN SUR VEYLE;694
01366;SAINTE JULIE;316
01367;SAINT JULIEN SUR REYSSOUZE;570
01368;SAINT JULIEN SUR VEYLE;440
01369;SAINT JUST;212
01370;SAINT LAURENT SUR SAONE;2 041
01371;SAINT MARCEL;200
01372;SAINT MARTIN DE BAVEL;304
01373;SAINT MARTIN DU FRENE;623
01374;SAINT MARTIN DU MONT;1 007
01375;SAINT MARTIN LE CHATEL;561
01376;SAINT MAURICE DE BEYNOST;2 695
01378;SAINT MAURICE DE GOURDANS;688
01379;SAINT MAURICE DE REMENS;441
01380;SAINT NIZIER LE BOUCHOUX;886
01381;SAINT NIZIER LE DESERT;355
01382;SAINTE OLIVE;110
01383;SAINT PAUL DE VARAX;711
01384;SAINT RAMBERT EN BUGEY;2 857
01385;SAINT REMY;302
01386;SAINT SORLIN EN BUGEY;556
01387;SAINT SULPICE;120
01388;SAINT TRIVIER DE COURTES;1 066
01389;SAINT TRIVIER SUR MOIGNANS;1 140
01390;SAINT VULBAS;370
01391;SALAVRE;288
01392;SAMOGNAT;119
01393;SANDRANS;361
01396;SAULT BRENAZ;937
01397;SAUVERNY;170
01398;SAVIGNEUX;455
01399;SEGNY;449
01400;SEILLONNAZ;123
01401;SERGY;297
01402;SERMOYER;526
01403;SERRIERES DE BRIORD;773
01404;SERRIERES SUR AIN;81
01405;SERVAS;439
01406;SERVIGNAT;194
01407;SEYSSEL;1 029
01408;SIMANDRE;445
01409;SONGIEU;165
01410;SONTHONNAX LA MONTAGNE;140
01411;SOUCLIN;190
01412;SULIGNAT;367
01413;SURJOUX;90
01414;SUTRIEU;99
01415;TALISSIEU;343
01416;TENAY;1 993
01417;THEZILLIEU;296
01418;THIL;364
01419;THOIRY;1 438
01420;THOISSEY;1 445
01421;TORCIEU;429
01422;TOSSIAT;534
01423;TOUSSIEUX;160
01424;TRAMOYES;364
01425;LA�TRANCLIERE;170
01426;TREFFORT;871
01427;TREVOUX;4 231
01428;VALEINS;78
01429;VANDEINS;258
01430;VARAMBON;299
01431;VAUX EN BUGEY;738
01432;VERJON;205
01433;VERNOUX;208
01434;VERSAILLEUX;205
01435;VERSONNEX;161
01436;VESANCY;245
01437;VESCOURS;225
01439;VESINES;143
01440;VEYZIAT;390
01441;VIEU D'IZENAVE;388
01442;VIEU;296
01443;VILLARS LES DOMBES;1 842
01444;VILLEBOIS;779
01445;VILLEMOTIER;403
01446;VILLENEUVE;689
01447;VILLEREVERSURE;949
01448;VILLES;146
01449;VILLETTE;287
01450;VILLIEU;732
01451;VIRIAT;3 012
01452;VIRIEU LE GRAND;879
01453;VIRIEU LE PETIT;235
01454;VIRIGNIN;394
01455;VOLOGNAT;160
01456;VONGNES;77
01457;VONNAS;1 835
01458;VOUVRAY;339
02001;ABBECOURT;512
02002;ACHERY;524
02003;ACY;924
02004;AGNICOURT ET SECHELLES;248
02005;AGUILCOURT;242
02006;AISONVILLE ET BERNOVILLE;343
02007;AIZELLES;105
02008;AIZY;193
02009;ALAINCOURT;434
02010;ALLEMANT;137
02011;AMBLENY;889
02012;AMBRIEF;119
02013;AMIFONTAINE;417
02014;AMIGNY ROUY;546
02015;ANCIENVILLE;60
02016;ANDELAIN;168
02017;ANGUILCOURT LE SART;343
02018;ANIZY LE CHATEAU;1 713
02019;ANNOIS;345
02020;ANY MARTIN RIEUX;631
02021;ARCHON;146
02022;ARCY SAINTE RESTITUE;371
02023;ARMENTIERES SUR OURCQ;76
02024;ARRANCY;66
02025;ARTEMPS;289
02026;ARTONGES;235
02027;ASSIS SUR SERRE;308
02028;ATHIES SOUS LAON;1 599
02029;ATTILLY;376
02030;AUBENCHEUL AUX BOIS;332
02031;AUBENTON;1 078
02032;AUBIGNY;291
02033;AUBIGNY EN LAONNOIS;124
02034;AUDIGNICOURT;135
02035;AUDIGNY;326
02036;AUGY;77
02037;AULNOIS SOUS LAON;913
02038;LES�AUTELS;146
02039;AUTREMENCOURT;193
02040;AUTREPPES;232
02041;AUTREVILLE;589
02042;AZY SUR MARNE;222
02043;BAGNEUX;52
02044;BANCIGNY;69
02045;BARBONVAL;19
02046;BARENTON BUGNY;519
02047;BARENTON CEL;108
02048;BARENTON SUR SERRE;109
02049;BARISIS;723
02050;BARZY EN THIERACHE;405
02051;BARZY SUR MARNE;231
02052;BASSOLES AULERS;157
02053;BAULNE EN BRIE;220
02054;BAZOCHES SUR VESLES;311
02055;BEAUME;145
02056;BEAUMONT EN BEINE;127
02057;BEAUREVOIR;1 342
02058;BEAURIEUX;566
02059;BEAUTOR;3 870
02060;BEAUVOIS EN VERMANDOIS;261
02061;BECQUIGNY;301
02062;BELLEAU;117
02063;BELLENGLISE;426
02064;BELLEU;3 558
02065;BELLICOURT;624
02066;BENAY;192
02067;BERGUES SUR SAMBRE;269
02068;BERLANCOURT;122
02069;BERLISE;151
02070;BERNOT;608
02071;BERNY RIVIERE;439
02072;BERRIEUX;162
02073;BERRY AU BAC;350
02074;BERTAUCOURT EPOURDON;482
02075;BERTHENICOURT;176
02076;BERTRICOURT;52
02077;BERZY LE SEC;385
02078;BESME;132
02079;BESMONT;216
02080;BESNY ET LOIZY;233
02081;BETHANCOURT EN VAUX;327
02082;BEUGNEUX;97
02083;BEUVARDES;458
02084;BEZU LE GUERY;153
02085;BEZU SAINT GERMAIN;326
02086;BICHANCOURT;780
02087;BIEUXY;28
02088;BIEVRES;61
02089;BILLY SUR AISNE;1 160
02090;BILLY SUR OURCQ;205
02091;BLANZY LES FISMES;121
02092;BLERANCOURDELLE;43
02093;BLERANCOURT;945
02094;BLESMES;232
02095;BOHAIN EN VERMANDOIS;7 090
02096;BOIS LES PARGNY;256
02097;BONCOURT;290
02098;BONNEIL;259
02099;BONNESVALYN;148
02100;BONY;110
02101;BOSMONT SUR SERRE;313
02102;BOUCONVILLE VAUCLERC;196
02103;BOUE;1 224
02104;BOUFFIGNEREUX;60
02105;BOURESCHES;205
02106;BOURG ET COMIN;515
02107;BOURGUIGNON SOUS COUCY;73
02108;BOURGUIGNON SOUS MONTBAVIN;108
02109;LA�BOUTEILLE;633
02110;BRAINE;1 722
02111;BRANCOURT EN LAONNOIS;374
02112;BRANCOURT LE GRAND;706
02113;BRANGES;110
02114;BRASLES;1 031
02115;BRAYE EN LAONNOIS;237
02116;BRAYE EN THIERACHE;278
02117;BRAY SAINT CHRISTOPHE;83
02118;BRAYE;92
02119;BRECY;215
02120;BRENELLE;204
02121;BRENY;260
02122;BRIE;80
02123;BRISSAY CHOIGNY;354
02124;BRISSY HAMEGICOURT;814
02125;BRUMETZ;166
02126;BRUNEHAMEL;636
02127;BRUYERES SUR FERE;233
02128;BRUYERES ET MONTBERAULT;1 073
02129;BRUYS;46
02130;BUCILLY;250
02131;BUCY LE LONG;1 387
02132;BUCY LES CERNY;192
02133;BUCY LES PIERREPONT;607
02134;BUIRE;911
02135;BUIRONFOSSE;1 454
02136;BURELLES;199
02137;BUSSIARES;89
02138;BUZANCY;131
02139;CAILLOUEL CREPIGNY;273
02140;CAMELIN ET LE FRESNE;297
02141;LA�CAPELLE;2 065
02142;CASTRES;183
02143;LE�CATELET;243
02144;CAULAINCOURT;139
02145;CAUMONT;252
02146;CELLES LES CONDE;86
02147;LA�CELLE SOUS MONTMIRAIL;79
02148;CELLES SUR AISNE;220
02149;CERIZY;84
02150;CERNY EN LAONNOIS;41
02151;CERNY LES BUCY;113
02152;CERSEUIL;81
02153;CESSIERES;254
02154;CHACRISE;288
02155;CHAILLEVOIS;149
02156;CHALANDRY;240
02157;CHAMBRY;406
02158;CHAMOUILLE;128
02159;CHAMPS;367
02160;CHAOURSE;769
02161;LA�CHAPELLE MONTHODON;178
02162;LA�CHAPELLE SUR CHEZY;166
02163;CHARLY;1 974
02164;LE�CHARMEL;206
02165;CHARMES;1 910
02166;CHARTEVES;226
02167;CHASSEMY;459
02168;CHATEAU THIERRY;11 049
02169;CHATILLON LES SONS;175
02170;CHATILLON SUR OISE;181
02171;CHAUDARDES;62
02172;CHAUDUN;234
02173;CHAUNY;13 920
02174;CHAVIGNON;584
02175;CHAVIGNY;148
02176;CHAVONNE;129
02177;CHERET;88
02178;CHERMIZY AILLES;80
02179;CHERY CHARTREUVE;305
02180;CHERY LES POUILLY;633
02181;CHERY LES ROZOY;142
02182;CHEVENNES;157
02183;CHEVREGNY;176
02184;CHEVRESIS MONCEAU;340
02185;CHEZY EN ORXOIS;381
02186;CHEZY SUR MARNE;1 013
02187;CHIERRY;1 009
02188;CHIGNY;234
02189;CHIVRES EN LAONNOIS;329
02190;CHIVRES VAL;385
02191;CHIVY LES ETOUVELLES;446
02192;CHOUY;306
02193;CIERGES;111
02194;CILLY;344
02195;CIRY SALSOGNE;464
02196;CLACY ET THIERRET;360
02197;CLAIRFONTAINE;597
02198;CLAMECY;199
02199;CLASTRES;529
02200;CLERMONT LES FERMES;301
02201;COEUVRES ET VALSERY;402
02202;COHAN;88
02203;COINCY;752
02204;COINGT;144
02205;COLLIGIS CRANDELAIN;133
02206;COLONFAY;96
02207;COMMENCHON;119
02208;CONCEVREUX;170
02209;CONDE EN BRIE;592
02210;CONDE SUR AISNE;174
02211;CONDE SUR SUIPPE;384
02212;CONDREN;566
02213;CONNIGIS;228
02214;CONTESCOURT;73
02215;CORBENY;517
02216;CORCY;183
02217;COUCY LE CHATEAU AUFFRIQUE;1 137
02218;COUCY LES EPPES;555
02219;COUCY LA VILLE;188
02220;COULONGES EN TARDENOIS;335
02221;COUPRU;124
02222;COURBES;42
02223;COURBOIN;209
02224;COURCELLES SUR VESLES;260
02225;COURCHAMPS;50
02226;COURMELLES;963
02227;COURMONT;137
02228;COURTEMONT VARENNES;231
02229;COURTRIZY ET FUSSIGNY;68
02230;COUVRELLES;180
02231;COUVRON ET AUMENCOURT;590
02232;COYOLLES;212
02233;CRAMAILLE;172
02234;CRAONNE;140
02235;CRAONNELLE;89
02236;CRECY AU MONT;295
02237;CRECY SUR SERRE;1 598
02238;CREPY;1 534
02239;CREZANCY;837
02240;CROIX FONSOMMES;242
02241;LA�CROIX SUR OURCQ;124
02242;CROUTTES;559
02243;CROUY;3 031
02244;CRUPILLY;87
02245;CUFFIES;1 598
02246;CUGNY;434
02247;CUGNY LES CROUTTES;27
02248;CUIRIEUX;147
02249;CUIRY HOUSSE;155
02250;CUIRY LES CHAUDARDES;41
02251;CUIRY LES IVIERS;66
02252;CUISSY ET GENY;70
02253;CUISY EN ALMONT;433
02254;CUTRY;101
02255;CYS LA COMMUNE;144
02256;DAGNY LAMBERCY;212
02257;DALLON;300
02258;DAMMARD;461
02259;DAMPLEUX;149
02260;DANIZY;492
02261;DERCY;412
02262;DEUILLET;100
02263;DHUIZEL;153
02264;DIZY LE GROS;1 032
02265;DOHIS;176
02266;DOLIGNON;84
02267;DOMMIERS;260
02268;DOMPTIN;219
02269;DORENGT;230
02270;DOUCHY;193
02271;DRAVEGNY;194
02272;DROIZY;85
02273;DURY;219
02274;EBOULEAU;221
02275;EFFRY;606
02276;ENGLANCOURT;177
02277;EPAGNY;253
02278;EPARCY;62
02279;EPAUX BEZU;316
02280;EPIEDS;192
02281;L'EPINE AUX BOIS;179
02282;EPPES;289
02283;ERLON;224
02284;ERLOY;176
02285;ESCAUFOURT;266
02286;ESQUEHERIES;1 164
02287;ESSIGNY LE GRAND;725
02288;ESSIGNY LE PETIT;402
02289;ESSISES;203
02290;ESSOMES SUR MARNE;2 055
02291;ESTREES;474
02292;ETAMPES SUR MARNE;1 363
02293;ETAVES ET BOCQUIAUX;733
02294;ETOUVELLES;145
02295;ETREAUPONT;1 015
02296;ETREILLERS;974
02297;ETREPILLY;107
02298;ETREUX;1 588
02299;EVERGNICOURT;562
02300;FARGNIERS;4 120
02301;FAUCOUCOURT;242
02302;FAVEROLLES;361
02303;FAYET;361
02304;LA�FERE;3 703
02305;FERE EN TARDENOIS;2 730
02306;LA�FERTE CHEVRESIS;830
02307;LA�FERTE MILON;1 629
02308;FESMY;400
02309;FESTIEUX;326
02310;FIEULAINE;288
02311;FILAIN;98
02312;LA�FLAMENGRIE;1 041
02313;FLAVIGNY LE GRAND ET BEAURAIN;563
02315;FLAVY LE MARTEL;1 543
02316;FLEURY;85
02317;FLUQUIERES;200
02318;FOLEMBRAY;1 497
02319;FONSOMMES;564
02320;FONTAINE LES CLERCS;244
02321;FONTAINE LES VERVINS;763
02322;FONTAINE NOTRE DAME;409
02323;FONTAINE UTERTE;165
02324;FONTENELLE;436
02325;FONTENELLE EN BRIE;174
02326;FONTENOY;463
02327;FORESTE;170
02328;FOSSOY;370
02329;FOURDRAIN;433
02330;FRANCILLY SELENCY;229
02331;FRANQUEVILLE;157
02332;FRESNES EN TARDENOIS;188
02333;FRESNES;170
02334;FRESNOY LE GRAND;3 371
02335;FRESSANCOURT;167
02336;FRIERES FAILLOUEL;660
02337;FROIDESTREES;199
02338;FROIDMONT COHARTILLE;278
02339;GANDELU;326
02340;GAUCHY;4 218
02341;GERCY;349
02342;GERGNY;197
02343;GERMAINE;105
02344;GERNICOURT;76
02345;GIBERCOURT;46
02346;GIZY;516
02347;GLAND;316
02348;GLENNES;151
02349;GOUDELANCOURT LES BERRIEUX;64
02350;GOUDELANCOURT LES PIERREPONT;200
02351;GOUSSANCOURT;124
02352;GOUY;628
02353;GRANDLUP ET FAY;379
02354;GRANDRIEUX;137
02355;GRICOURT;397
02356;GRISOLLES;137
02357;GRONARD;108
02358;GROUGIS;420
02359;GRUGIES;747
02360;GUIGNICOURT;1 411
02361;GUISE;6 805
02362;GUIVRY;250
02363;GUNY;562
02364;GUYENCOURT;113
02366;HANNAPES;386
02367;HAPPENCOURT;201
02368;HARAMONT;359
02369;HARCIGNY;249
02370;HARGICOURT;559
02371;HARLY;1 445
02372;HARTENNES ET TAUX;272
02373;HARY;270
02374;LE�HAUCOURT;428
02375;HAUTEVESNES;119
02376;HAUTEVILLE;215
02377;HAUTION;202
02378;LA�HERIE;176
02379;LE�HERIE LA VIEVILLE;278
02380;HINACOURT;67
02381;HIRSON;11 858
02382;HOLNON;414
02383;HOMBLIERES;891
02384;HOURY;69
02385;HOUSSET;262
02386;IRON;300
02387;ITANCOURT;566
02388;IVIERS;265
02389;JAULGONNE;560
02390;JEANCOURT;230
02391;JEANTES;316
02392;JONCOURT;278
02393;JOUAIGNES;173
02394;JOUY;108
02395;JUMENCOURT;109
02396;JUMIGNY;77
02397;JUSSY;1 094
02398;JUVIGNY;350
02399;JUVINCOURT ET DAMARY;467
02400;LAFFAUX;139
02401;LAIGNY;287
02402;LANCHY;68
02403;LANDIFAY ET BERTAIGNEMONT;482
02404;LANDOUZY LA COUR;219
02405;LANDOUZY LA VILLE;596
02406;LANDRICOURT;137
02407;LANISCOURT;117
02408;LAON;26 316
02409;LAPPION;337
02410;LARGNY SUR AUTOMNE;288
02411;LATILLY;186
02412;LAUNOY;83
02413;LAVAL EN LAONNOIS;146
02414;LAVAQUERESSE;310
02415;LAVERSINE;83
02416;LEME;629
02417;LEMPIRE;124
02418;LERZY;263
02419;LESCHELLES;415
02420;LESDINS;544
02421;LESGES;85
02422;LESQUIELLES SAINT GERMAIN;961
02423;LEUILLY SOUS COUCY;414
02424;LEURY;120
02425;LEUZE;214
02426;LEVERGIES;512
02427;LHUYS;122
02428;LICY CLIGNON;40
02429;LIERVAL;85
02430;LIESSE;1 396
02431;LIEZ;398
02432;LIME;219
02433;LISLET;212
02434;LIZY;244
02435;LOGNY LES AUBENTON;106
02436;LOMBRAY;37
02437;LONGCHAMPS;206
02438;LONGPONT;311
02439;LONGUEVAL;299
02440;LOR;143
02441;LOUATRE;197
02442;LOUPEIGNE;125
02443;LUCY LE BOCAGE;140
02444;LUGNY;197
02445;LUZOIR;381
02446;LY FONTAINE;83
02447;MAAST ET VIOLAINE;194
02448;MACHECOURT;159
02449;MACOGNY;65
02450;MACQUIGNY;515
02451;MAGNY LA FOSSE;139
02452;MAISSEMY;213
02453;MAIZY;375
02454;LA�MALMAISON;389
02455;MALZY;244
02456;MANICAMP;336
02457;MARCHAIS;392
02458;MARCHAIS EN BRIE;184
02459;MARCY;205
02460;MARCY SOUS MARLE;261
02461;MAREST DAMPCOURT;339
02462;MAREUIL EN DOLE;176
02463;MARFONTAINE;144
02464;MARGIVAL;258
02465;MARIGNY EN ORXOIS;330
02466;MARIZY SAINTE GENEVIEVE;167
02467;MARIZY SAINT MARD;90
02468;MARLE;2 848
02469;MARLY GOMONT;551
02470;MARTIGNY;561
02471;MARTIGNY COURPIERRE;115
02472;MAUREGNY EN HAYE;416
02473;MAYOT;236
02474;MENNESSIS;403
02475;MENNEVILLE;209
02476;MENNEVRET;770
02477;MERCIN ET VAUX;827
02478;MERLIEUX ET FOUQUEROLLES;127
02479;MERVAL;65
02480;MESBRECOURT RICHECOURT;363
02481;MESNIL SAINT LAURENT;252
02482;MEURIVAL;66
02483;MEZIERES SUR OISE;525
02484;MEZY MOULINS;325
02485;MISSY AUX BOIS;104
02486;MISSY LES PIERREPONT;161
02487;MISSY SUR AISNE;320
02488;MOLAIN;188
02489;MOLINCHART;236
02490;MONAMPTEUIL;113
02491;MONCEAU LE NEUF ET FAUCOUZY;459
02492;MONCEAU LES LEUPS;444
02493;MONCEAU LE WAAST;303
02494;MONCEAU SUR OISE;178
02495;MONDREPUIS;1 121
02496;MONNES;126
02497;MONS EN LAONNOIS;987
02498;MONTAIGU;557
02499;MONTBAVIN;41
02500;MONTBREHAIN;1 064
02501;MONTCHALONS;76
02502;MONTCORNET;1 486
