COM;NCC;POP
01153;ECHENEVEX;643
01154;ETREZ;505
01155;EVOSGES;104
01156;FARAMANS;388
01157;FAREINS;1 385
01158;FARGES;480
01159;FEILLENS;2 595
01160;FERNEY-VOLTAIRE;6 399
01162;FLAXIEU;49
01163;FOISSIAT;1 466
01165;AMAREINS-FRANCHELEINS-CESSEINS;572
01166;FRANS;1 000
01167;GARNERANS;376
01169;GENOUILLEUX;253
01170;GEOVREISSIAT;323
01171;GEOVREISSET;293
01172;GERMAGNAT;90
01173;GEX;4 868
01174;GIRON;99
01175;GORREVOD;441
01176;LE�GRAND-ABERGEMENT;80
01177;GRAND-CORENT;76
01179;GRIEGES;1 423
01180;GRILLY;520
01181;GROISSIAT;511
01182;GROSLEE;267
01183;GUEREINS;776
01184;HAUTECOURT-ROMANECHE;549
01185;HAUTEVILLE-LOMPNES;3 597
01186;HOSTIAS;48
01187;HOTONNES;231
01188;ILLIAT;384
01189;INJOUX-GENISSIAT;750
01190;INNIMOND;82
01191;IZENAVE;117
01192;IZERNORE;975
01193;IZIEU;136
01194;JASSANS-RIOTTIER;3 830
01195;JASSERON;954
01196;JAYAT;681
01197;JOURNANS;277
01198;JOYEUX;151
01199;JUJURIEUX;1 492
01200;LABALME;104
01202;LAGNIEU;5 594
01203;LAIZ;567
01204;LALLEYRIAT;142
01205;LANCRANS;752
01206;LANTENAY;198
01207;LAPEYROUSE;199
01208;LAVOURS;144
01209;LEAZ;482
01210;LELEX;203
01211;LENT;976
01212;LESCHEROUX;504
01213;LEYMENT;540
01214;LEYSSARD;95
01215;LHOPITAL;29
01216;LHUIS;640
01218;LOCHIEU;65
01219;LOMPNAS;126
01221;LOMPNIEU;115
01224;LOYETTES;1 713
01225;LURCY;197
01227;MAGNIEU;286
01228;MAILLAT;578
01229;MALAFRETAZ;530
01230;MANTENAY-MONTLIN;252
01231;MANZIAT;1 451
01232;MARBOZ;1 926
01233;MARCHAMP;106
01234;MARIGNIEU;141
01235;MARLIEUX;679
01236;MARSONNAS;734
01237;MARTIGNAT;875
01238;MASSIEUX;1 568
01239;MASSIGNIEU-DE-RIVES;404
01240;MATAFELON-GRANGES;336
01241;MEILLONNAS;891
01242;MERIGNAT;80
01243;MESSIMY;619
01244;MEXIMIEUX;4 253
01245;BOHAS-MEYRIAT-RIGNAT;597
01246;MEZERIAT;1 879
01247;MIJOUX;200
01248;MIONNAY;778
01249;MIRIBEL;7 053
01250;MISERIEUX;868
01252;MOGNENEINS;442
01254;MONTAGNAT;1 005
01255;MONTAGNIEU;372
01257;MONTANGES;191
01258;MONTCEAUX;547
01259;MONTCET;290
01260;LE�MONTELLIER;161
01261;MONTHIEUX;247
01262;MONTLUEL;5 450
01263;MONTMERLE-SUR-SAONE;2 023
01264;MONTRACOL;584
01265;MONTREAL-LA-CLUSE;3 042
01266;MONTREVEL-EN-BRESSE;2 000
01267;NURIEUX-VOLOGNAT;656
01268;MURS-ET-GELIGNIEUX;121
01269;NANTUA;3 572
01271;NATTAGES;266
01272;NEUVILLE-LES-DAMES;1 064
01273;NEUVILLE-SUR-AIN;945
01274;LES�NEYROLLES;526
01275;NEYRON;1 326
01276;NIEVROZ;782
01277;NIVOLLET-MONTGRIFFON;63
01279;ONCIEU;63
01280;ORDONNAZ;116
01281;ORNEX;1 065
01282;OUTRIAZ;255
01283;OYONNAX;22 739
01284;OZAN;339
01285;PARCIEUX;652
01286;PARVES;249
01288;PERON;1 005
01289;PERONNAS;4 575
01290;PEROUGES;658
01291;PERREX;606
01292;LE�PETIT-ABERGEMENT;144
01293;PEYRIAT;120
01294;PEYRIEU;558
01295;PEYZIEUX-SUR-SAONE;219
01296;PIRAJOUX;294
01297;PIZAY;379
01298;PLAGNE;61
01299;LE�PLANTAY;339
01300;LE�POIZAT;210
01301;POLLIAT;1 841
01302;POLLIEU;101
01303;PONCIN;1 144
01304;PONT-D'AIN;2 224
01305;PONT-DE-VAUX;2 050
01306;PONT-DE-VEYLE;1 253
01307;PORT;509
01308;POUGNY;543
01309;POUILLAT;26
01310;PREMEYZEL;79
01311;PREMILLIEU;53
01312;PRESSIAT;148
01313;PREVESSIN-MOENS;2 240
01314;PRIAY;787
01316;PUGIEU;108
01317;RAMASSE;163
01318;RANCE;323
01319;RELEVANT;331
01320;REPLONGES;2 610
01321;REVONNAS;390
01322;REYRIEUX;2 380
01323;REYSSOUZE;716
01325;RIGNIEUX-LE-FRANC;553
01328;ROMANS;351
01329;ROSSILLON;96
01330;RUFFIEU;162
01331;SAINT-ALBAN;119
01332;SAINT-ANDRE-DE-BAGE;391
01333;SAINT-ANDRE-DE-CORCY;2 131
01334;SAINT-ANDRE-D'HUIRIAT;334
01335;SAINT-ANDRE-LE-BOUCHOUX;156
01336;SAINT-ANDRE-SUR-VIEUX-JONC;887
01337;SAINT-BENIGNE;702
01338;SAINT-BENOIT;548
01339;SAINT-BERNARD;705
01340;SAINT-BOIS;116
01341;SAINT-CHAMP;127
01342;SAINTE-CROIX;263
01343;SAINT-CYR-SUR-MENTHON;983
01344;SAINT-DENIS-LES-BOURG;3 352
01345;SAINT-DENIS-EN-BUGEY;1 511
01346;SAINT-DIDIER-D'AUSSIAT;565
01347;SAINT-DIDIER-DE-FORMANS;992
01348;SAINT-DIDIER-SUR-CHALARONNE;1 968
01349;SAINT-ELOI;243
01350;SAINT-ETIENNE-DU-BOIS;1 876
01351;SAINT-ETIENNE-SUR-CHALARONNE;808
01352;SAINT-ETIENNE-SUR-REYSSOUZE;402
01353;SAINTE-EUPHEMIE;727
01354;SAINT-GENIS-POUILLY;4 631
01355;SAINT-GENIS-SUR-MENTHON;299
01356;SAINT-GEORGES-SUR-RENON;105
01357;SAINT-GERMAIN-DE-JOUX;536
01358;SAINT-GERMAIN-LES-PAROISSES;258
01359;SAINT-GERMAIN-SUR-RENON;152
01360;SAINT-JEAN-DE-GONVILLE;841
01361;SAINT-JEAN-DE-NIOST;490
01362;SAINT-JEAN-DE-THURIGNEUX;329
01363;SAINT-JEAN-LE-VIEUX;1 061
01364;SAINT-JEAN-SUR-REYSSOUZE;578
01365;SAINT-JEAN-SUR-VEYLE;845
01366;SAINTE-JULIE;331
01367;SAINT-JULIEN-SUR-REYSSOUZE;517
01368;SAINT-JULIEN-SUR-VEYLE;511
01369;SAINT-JUST;441
01370;SAINT-LAURENT-SUR-SAONE;1 813
01371;SAINT-MARCEL;274
01372;SAINT-MARTIN-DE-BAVEL;282
01373;SAINT-MARTIN-DU-FRENE;744
01374;SAINT-MARTIN-DU-MONT;1 078
01375;SAINT-MARTIN-LE-CHATEL;519
01376;SAINT-MAURICE-DE-BEYNOST;3 503
01378;SAINT-MAURICE-DE-GOURDANS;1 157
01379;SAINT-MAURICE-DE-REMENS;428
01380;SAINT-NIZIER-LE-BOUCHOUX;657
01381;SAINT-NIZIER-LE-DESERT;390
01382;SAINTE-OLIVE;157
01383;SAINT-PAUL-DE-VARAX;1 161
01384;SAINT-RAMBERT-EN-BUGEY;2 161
01385;SAINT-REMY;551
01386;SAINT-SORLIN-EN-BUGEY;690
01387;SAINT-SULPICE;107
01388;SAINT-TRIVIER-DE-COURTES;1 104
01389;SAINT-TRIVIER-SUR-MOIGNANS;1 233
01390;SAINT-VULBAS;464
01391;SALAVRE;218
01392;SAMOGNAT;238
01393;SANDRANS;379
01396;SAULT-BRENAZ;1 070
01397;SAUVERNY;555
01398;SAVIGNEUX;621
01399;SEGNY;1 002
01400;SEILLONNAZ;120
01401;SERGY;946
01402;SERMOYER;515
01403;SERRIERES-DE-BRIORD;825
01404;SERRIERES-SUR-AIN;64
01405;SERVAS;818
01406;SERVIGNAT;130
01407;SEYSSEL;831
01408;SIMANDRE;500
01409;SONGIEU;126
01410;SONTHONNAX-LA-MONTAGNE;194
01411;SOUCLIN;200
01412;SULIGNAT;370
01413;SURJOUX;67
01414;SUTRIEU;231
01415;TALISSIEU;317
01416;TENAY;1 571
01417;THEZILLIEU;278
01418;THIL;588
01419;THOIRY;2 112
01420;THOISSEY;1 481
01421;TORCIEU;543
01422;TOSSIAT;879
01423;TOUSSIEUX;327
01424;TRAMOYES;788
01425;LA�TRANCLIERE;212
01426;TREFFORT-CUISIAT;1 556
01427;TREVOUX;4 982
01428;VALEINS;67
01429;VANDEINS;329
01430;VARAMBON;314
01431;VAUX-EN-BUGEY;798
01432;VERJON;209
01433;VERNOUX;151
01434;VERSAILLEUX;210
01435;VERSONNEX;1 118
01436;VESANCY;295
01437;VESCOURS;181
01439;VESINES;116
01441;VIEU-D'IZENAVE;452
01442;VIEU;289
01443;VILLARS-LES-DOMBES;2 796
01444;VILLEBOIS;851
01445;VILLEMOTIER;384
01446;VILLENEUVE;733
01447;VILLEREVERSURE;1 002
01448;VILLES;184
01449;VILLETTE;381
01450;VILLIEU-LOYES-MOLLON;1 801
01451;VIRIAT;3 997
01452;VIRIEU-LE-GRAND;920
01453;VIRIEU-LE-PETIT;295
01454;VIRIGNIN;517
01456;VONGNES;86
01457;VONNAS;2 505
02001;ABBECOURT;471
02002;ACHERY;578
02003;ACY;992
02004;AGNICOURT-ET-SECHELLES;224
02005;AGUILCOURT;252
02006;AISONVILLE-ET-BERNOVILLE;251
02007;AIZELLES;85
02008;AIZY-JOUY;206
02009;ALAINCOURT;504
02010;ALLEMANT;128
02011;AMBLENY;960
02012;AMBRIEF;87
02013;AMIFONTAINE;376
02014;AMIGNY-ROUY;622
02015;ANCIENVILLE;32
02016;ANDELAIN;160
02017;ANGUILCOURT-LE-SART;299
02018;ANIZY-LE-CHATEAU;1 926
02019;ANNOIS;397
02020;ANY-MARTIN-RIEUX;498
02021;ARCHON;118
02022;ARCY-SAINTE-RESTITUE;360
02023;ARMENTIERES-SUR-OURCQ;74
02024;ARRANCY;53
02025;ARTEMPS;297
02026;ARTONGES;142
02027;ASSIS-SUR-SERRE;244
02028;ATHIES-SOUS-LAON;2 075
02029;ATTILLY;378
02030;AUBENCHEUL-AUX-BOIS;300
02031;AUBENTON;969
02032;AUBIGNY-AUX-KAISNES;279
02033;AUBIGNY-EN-LAONNOIS;94
02034;AUDIGNICOURT;77
02035;AUDIGNY;193
02036;AUGY;67
02037;AULNOIS-SOUS-LAON;1 090
02038;LES�AUTELS;89
02039;AUTREMENCOURT;149
02040;AUTREPPES;184
02041;AUTREVILLE;579
02042;AZY-SUR-MARNE;326
02043;BAGNEUX;68
02044;BANCIGNY;49
02046;BARENTON-BUGNY;527
02047;BARENTON-CEL;147
02048;BARENTON-SUR-SERRE;112
02049;BARISIS;697
02050;BARZY-EN-THIERACHE;317
02051;BARZY-SUR-MARNE;316
02052;BASSOLES-AULERS;146
02053;BAULNE-EN-BRIE;243
02054;BAZOCHES-SUR-VESLES;281
02055;BEAUME;123
02056;BEAUMONT-EN-BEINE;157
02057;BEAUREVOIR;1 442
02058;BEAURIEUX;652
02059;BEAUTOR;3 323
02060;BEAUVOIS-EN-VERMANDOIS;258
02061;BECQUIGNY;265
02062;BELLEAU;119
02063;BELLENGLISE;479
02064;BELLEU;4 263
02065;BELLICOURT;640
02066;BENAY;222
02067;BERGUES-SUR-SAMBRE;239
02068;BERLANCOURT;117
02069;BERLISE;128
02070;BERNOT;511
02071;BERNY-RIVIERE;480
02072;BERRIEUX;166
02073;BERRY-AU-BAC;388
02074;BERTAUCOURT-EPOURDON;489
02075;BERTHENICOURT;177
02076;BERTRICOURT;59
02077;BERZY-LE-SEC;411
02078;BESME;131
02079;BESMONT;158
02080;BESNY-ET-LOIZY;308
02081;BETHANCOURT-EN-VAUX;371
02082;BEUGNEUX;92
02083;BEUVARDES;544
02084;BEZU-LE-GUERY;138
02085;BEZU-SAINT-GERMAIN;325
02086;BICHANCOURT;924
02087;BIEUXY;26
02088;BIEVRES;65
02089;BILLY-SUR-AISNE;1 338
02090;BILLY-SUR-OURCQ;201
02091;BLANZY-LES-FISMES;95
02093;BLERANCOURT;1 177
02094;BLESMES;352
02095;BOHAIN-EN-VERMANDOIS;7 271
02096;BOIS-LES-PARGNY;219
02097;BONCOURT;232
02098;BONNEIL;287
02099;BONNESVALYN;139
02100;BONY;125
02101;BOSMONT-SUR-SERRE;251
02102;BOUCONVILLE-VAUCLAIR;184
02103;BOUE;1 455
02104;BOUFFIGNEREUX;89
02105;BOURESCHES;180
02106;BOURG-ET-COMIN;536
02107;BOURGUIGNON-SOUS-COUCY;77
02108;BOURGUIGNON-SOUS-MONTBAVIN;141
02109;LA�BOUTEILLE;514
02110;BRAINE;1 952
02111;BRANCOURT-EN-LAONNOIS;536
02112;BRANCOURT-LE-GRAND;577
02114;BRASLES;1 208
02115;BRAYE-EN-LAONNOIS;209
02116;BRAYE-EN-THIERACHE;172
02117;BRAY-SAINT-CHRISTOPHE;55
02118;BRAYE;130
02119;BRECY;183
02120;BRENELLE;189
02121;BRENY;219
02122;BRIE;58
02123;BRISSAY-CHOIGNY;340
02124;BRISSY-HAMEGICOURT;726
02125;BRUMETZ;106
02126;BRUNEHAMEL;652
02127;BRUYERES-SUR-FERE;184
02128;BRUYERES-ET-MONTBERAULT;1 269
02129;BRUYS;31
02130;BUCILLY;216
02131;BUCY-LE-LONG;1 801
02132;BUCY-LES-CERNY;159
02133;BUCY-LES-PIERREPONT;457
02134;BUIRE;857
02135;BUIRONFOSSE;1 322
02136;BURELLES;171
02137;BUSSIARES;60
02138;BUZANCY;183
02139;CAILLOUEL-CREPIGNY;379
02140;CAMELIN;402
02141;LA�CAPELLE;2 123
02142;CASTRES;141
02143;LE�CATELET;243
02144;CAULAINCOURT;122
02145;CAUMONT;371
02146;CELLES-LES-CONDE;90
02147;LA�CELLE-SOUS-MONTMIRAIL;63
02148;CELLES-SUR-AISNE;193
02149;CERIZY;62
02150;CERNY-EN-LAONNOIS;55
02151;CERNY-LES-BUCY;100
02152;CERSEUIL;71
02153;CESSIERES;288
02154;CHACRISE;296
02155;CHAILLEVOIS;155
02156;CHALANDRY;230
02157;CHAMBRY;749
02158;CHAMOUILLE;153
02159;CHAMPS;300
02160;CHAOURSE;551
02161;LA�CHAPELLE-MONTHODON;167
02162;LA�CHAPELLE-SUR-CHEZY;131
02163;CHARLY;2 395
02164;LE�CHARMEL;249
02165;CHARMES;1 751
02166;CHARTEVES;252
02167;CHASSEMY;588
02168;CHATEAU-THIERRY;14 557
02169;CHATILLON-LES-SONS;101
02170;CHATILLON-SUR-OISE;121
02171;CHAUDARDES;46
02172;CHAUDUN;257
02173;CHAUNY;13 435
02174;CHAVIGNON;629
02175;CHAVIGNY;166
02176;CHAVONNE;150
02177;CHERET;111
02178;CHERMIZY-AILLES;76
02179;CHERY-CHARTREUVE;271
02180;CHERY-LES-POUILLY;702
02181;CHERY-LES-ROZOY;145
02182;CHEVENNES;146
02183;CHEVREGNY;147
02184;CHEVRESIS-MONCEAU;313
02185;CHEZY-EN-ORXOIS;302
02186;CHEZY-SUR-MARNE;1 262
02187;CHIERRY;1 117
02188;CHIGNY;161
02189;CHIVRES-EN-LAONNOIS;305
02190;CHIVRES-VAL;501
02191;CHIVY-LES-ETOUVELLES;472
02192;CHOUY;239
02193;CIERGES;78
02194;CILLY;251
02195;CIRY-SALSOGNE;535
02196;CLACY-ET-THIERRET;342
02197;CLAIRFONTAINE;556
02198;CLAMECY;198
02199;CLASTRES;534
02200;CLERMONT-LES-FERMES;164
02201;COEUVRES-ET-VALSERY;480
02203;COINCY;946
02204;COINGT;121
02205;COLLIGIS-CRANDELAIN;145
02206;COLONFAY;72
02207;COMMENCHON;144
02208;CONCEVREUX;152
02209;CONDE-EN-BRIE;609
02210;CONDE-SUR-AISNE;245
02211;CONDE-SUR-SUIPPE;341
02212;CONDREN;732
02213;CONNIGIS;216
02214;CONTESCOURT;74
02215;CORBENY;578
02216;CORCY;187
02217;COUCY-LE-CHATEAU-AUFFRIQUE;1 120
02218;COUCY-LES-EPPES;642
02219;COUCY-LA-VILLE;196
02220;COULONGES-COHAN;389
02221;COUPRU;98
02222;COURBES;33
02223;COURBOIN;179
02224;COURCELLES-SUR-VESLES;222
02225;COURCHAMPS;64
02226;COURMELLES;2 101
02227;COURMONT;113
02228;COURTEMONT-VARENNES;250
02229;COURTRIZY-ET-FUSSIGNY;63
02230;COUVRELLES;180
02231;COUVRON-ET-AUMENCOURT;697
02232;COYOLLES;323
02233;CRAMAILLE;127
02234;CRAONNE;78
02235;CRAONNELLE;80
02236;CRECY-AU-MONT;296
02237;CRECY-SUR-SERRE;1 700
02238;CREPY;1 543
02239;CREZANCY;1 005
02240;CROIX-FONSOMMES;293
02241;LA�CROIX-SUR-OURCQ;108
02242;CROUTTES-SUR-MARNE;565
02243;CROUY;2 960
02244;CRUPILLY;63
02245;CUFFIES;1 279
02246;CUGNY;407
02248;CUIRIEUX;131
02249;CUIRY-HOUSSE;117
02250;CUIRY-LES-CHAUDARDES;26
02251;CUIRY-LES-IVIERS;48
02252;CUISSY-ET-GENY;61
02253;CUISY-EN-ALMONT;311
02254;CUTRY;90
02255;CYS-LA-COMMUNE;127
02256;DAGNY-LAMBERCY;169
02257;DALLON;369
02258;DAMMARD;373
02259;DAMPLEUX;265
02260;DANIZY;619
02261;DERCY;381
02262;DEUILLET;149
02263;DHUIZEL;103
02264;DIZY-LE-GROS;829
02265;DOHIS;134
02266;DOLIGNON;78
02267;DOMMIERS;221
02268;DOMPTIN;300
02269;DORENGT;183
02270;DOUCHY;147
02271;DRAVEGNY;166
02272;DROIZY;66
02273;DURY;203
02274;EBOULEAU;204
02275;EFFRY;392
02276;ENGLANCOURT;166
02277;EPAGNY;269
02278;EPARCY;47
02279;EPAUX-BEZU;334
02280;EPIEDS;232
02281;L'EPINE-AUX-BOIS;152
02282;EPPES;373
02283;ERLON;255
02284;ERLOY;135
02286;ESQUEHERIES;1 010
02287;ESSIGNY-LE-GRAND;985
02288;ESSIGNY-LE-PETIT;383
02289;ESSISES;239
02290;ESSOMES-SUR-MARNE;2 321
02291;ESTREES;423
02292;ETAMPES-SUR-MARNE;1 246
02293;ETAVES-ET-BOCQUIAUX;668
02294;ETOUVELLES;172
02295;ETREAUPONT;955
02296;ETREILLERS;1 053
02297;ETREPILLY;87
02298;ETREUX;1 839
02299;EVERGNICOURT;541
02301;FAUCOUCOURT;233
02302;FAVEROLLES;265
02303;FAYET;586
02304;LA�FERE;2 979
02305;FERE-EN-TARDENOIS;3 246
02306;LA�FERTE-CHEVRESIS;665
02307;LA�FERTE-MILON;1 948
02308;FESMY-LE-SART;509
02309;FESTIEUX;296
02310;FIEULAINE;287
02311;FILAIN;81
02312;LA�FLAMENGRIE;1 023
02313;FLAVIGNY-LE-GRAND-ET-BEAURAIN;478
02315;FLAVY-LE-MARTEL;1 504
02316;FLEURY;138
02317;FLUQUIERES;189
02318;FOLEMBRAY;1 389
02319;FONSOMMES;494
02320;FONTAINE-LES-CLERCS;224
02321;FONTAINE-LES-VERVINS;822
02322;FONTAINE-NOTRE-DAME;418
02323;FONTAINE-UTERTE;159
02324;FONTENELLE;317
02325;FONTENELLE-EN-BRIE;144
02326;FONTENOY;442
02327;FORESTE;199
02328;FOSSOY;517
02329;FOURDRAIN;404
02330;FRANCILLY-SELENCY;426
02331;FRANQUEVILLE;134
02332;FRESNES-EN-TARDENOIS;191
02333;FRESNES;145
02334;FRESNOY-LE-GRAND;3 635
02335;FRESSANCOURT;138
02336;FRIERES-FAILLOUEL;635
02337;FROIDESTREES;188
02338;FROIDMONT-COHARTILLE;240
02339;GANDELU;346
02340;GAUCHY;5 612
02341;GERCY;291
02342;GERGNY;156
02343;GERMAINE;103
02344;GERNICOURT;43
02345;GIBERCOURT;37
02346;GIZY;695
02347;GLAND;467
02348;GLENNES;135
02349;GOUDELANCOURT-LES-BERRIEUX;55
02350;GOUDELANCOURT-LES-PIERREPONT;148
02351;GOUSSANCOURT;92
02352;GOUY;659
02353;GRANDLUP-ET-FAY;309
02354;GRANDRIEUX;121
02355;GRICOURT;651
02356;GRISOLLES;116
02357;GRONARD;85
02358;GROUGIS;340
02359;GRUGIES;815
02360;GUIGNICOURT;2 002
02361;GUISE;6 195
02362;GUIVRY;235
02363;GUNY;549
02364;GUYENCOURT;135
02366;HANNAPES;351
02367;HAPPENCOURT;143
02368;HARAMONT;441
02369;HARCIGNY;264
02370;HARGICOURT;540
02371;HARLY;1 976
02372;HARTENNES-ET-TAUX;317
02373;HARY;214
02374;LE�HAUCOURT;764
02375;HAUTEVESNES;105
02376;HAUTEVILLE;161
02377;HAUTION;145
02378;LA�HERIE;192
02379;LE�HERIE-LA-VIEVILLE;213
02380;HINACOURT;62
02381;HIRSON;11 348
02382;HOLNON;1 216
02383;HOMBLIERES;1 223
02384;HOURY;49
02385;HOUSSET;172
02386;IRON;287
02387;ITANCOURT;751
02388;IVIERS;210
02389;JAULGONNE;559
02390;JEANCOURT;201
02391;JEANTES;236
02392;JONCOURT;259
02393;JOUAIGNES;143
02395;JUMENCOURT;94
02396;JUMIGNY;68
02397;JUSSY;1 194
02398;JUVIGNY;298
02399;JUVINCOURT-ET-DAMARY;412
02400;LAFFAUX;130
02401;LAIGNY;249
02402;LANCHY;53
02403;LANDIFAY-ET-BERTAIGNEMONT;339
02404;LANDOUZY-LA-COUR;169
02405;LANDOUZY-LA-VILLE;518
02406;LANDRICOURT;108
02407;LANISCOURT;135
02408;LAON;26 682
02409;LAPPION;226
02410;LARGNY-SUR-AUTOMNE;250
02411;LATILLY;135
02412;LAUNOY;71
02413;LAVAL-EN-LAONNOIS;163
02414;LAVAQUERESSE;256
02415;LAVERSINE;69
02416;LEME;436
02417;LEMPIRE;113
02418;LERZY;220
02419;LESCHELLES;351
02420;LESDINS;824
02421;LESGES;77
02422;LESQUIELLES-SAINT-GERMAIN;803
02423;LEUILLY-SOUS-COUCY;405
02424;LEURY;139
02425;LEUZE;165
02426;LEVERGIES;566
02427;LHUYS;77
02428;LICY-CLIGNON;42
02429;LIERVAL;94
02430;LIESSE;1 464
02431;LIEZ;480
02432;LIME;141
02433;LISLET;237
02434;LIZY;186
02435;LOGNY-LES-AUBENTON;70
02438;LONGPONT;306
02439;LONGUEVAL-BARBONVAL;343
02440;LOR;113
02441;LOUATRE;191
02442;LOUPEIGNE;109
02443;LUCY-LE-BOCAGE;132
02444;LUGNY;159
02445;LUZOIR;328
02446;LY-FONTAINE;77
02447;MAAST-ET-VIOLAINE;159
02448;MACHECOURT;105
02449;MACOGNY;50
02450;MACQUIGNY;393
02451;MAGNY-LA-FOSSE;145
02452;MAISSEMY;174
02453;MAIZY;358
02454;LA�MALMAISON;302
02455;MALZY;199
02456;MANICAMP;313
02457;MARCHAIS;384
02458;MARCHAIS-EN-BRIE;183
02459;MARCY;169
02460;MARCY-SOUS-MARLE;265
02461;MAREST-DAMPCOURT;349
02462;MAREUIL-EN-DOLE;150
02463;MARFONTAINE;76
02464;MARGIVAL;321
02465;MARIGNY-EN-ORXOIS;275
02466;MARIZY-SAINTE-GENEVIEVE;114
02467;MARIZY-SAINT-MARD;34
02468;MARLE;2 727
02469;MARLY-GOMONT;420
02470;MARTIGNY;450
02471;MARTIGNY-COURPIERRE;91
02472;MAUREGNY-EN-HAYE;411
02473;MAYOT;183
02474;MENNESSIS;381
02475;MENNEVILLE;233
02476;MENNEVRET;649
02477;MERCIN-ET-VAUX;919
02478;MERLIEUX-ET-FOUQUEROLLES;171
02479;MERVAL;73
02480;MESBRECOURT-RICHECOURT;348
02481;MESNIL-SAINT-LAURENT;388
02482;MEURIVAL;44
02483;MEZIERES-SUR-OISE;603
02484;MEZY-MOULINS;318
02485;MISSY-AUX-BOIS;107
