COM;NCC;POP
26333;SAINT-VALLIER;5 137
26334;SALETTES;71
26335;SALLES-SOUS-BOIS;129
26336;SAOU;354
26337;SAULCE-SUR-RHONE;1 199
26338;SAUZET;1 126
26339;SAVASSE;829
26340;SEDERON;321
26341;SERVES-SUR-RHONE;369
26342;SOLERIEUX;96
26343;SOUSPIERRE;72
26344;SOYANS;225
26345;SUZE-LA-ROUSSE;1 197
26346;SUZE;177
26347;TAIN-L'HERMITAGE;5 563
26348;TAULIGNAN;1 202
26349;TERSANNE;188
26350;TEYSSIERES;71
26351;LES�TONILS;14
26352;LA�TOUCHE;110
26353;LES�TOURRETTES;300
26354;TRESCHENU-CREYERS;118
26355;TRIORS;189
26356;TRUINAS;80
26357;TULETTE;1 440
26358;UPIE;742
26359;VACHERES-EN-QUINT;19
26360;VALAURIE;278
26361;VALDROME;149
26362;VALENCE;68 604
26363;VALOUSE;9
26364;VASSIEUX-EN-VERCORS;257
26365;VAUNAVEYS-LA-ROCHETTE;350
26366;VEAUNES;118
26367;VENTEROL;488
26368;VERCHENY;415
26369;VERCLAUSE;91
26370;VERCOIRAN;98
26371;VERONNE;44
26372;VERS-SUR-MEOUGE;51
26373;VESC;229
26374;VILLEBOIS-LES-PINS;15
26375;VILLEFRANCHE-LE-CHATEAU;22
26376;VILLEPERDRIX;83
26377;VINSOBRES;807
26378;VOLVENT;30
26379;GRANGES-LES-BEAUMONT;288
26380;GERVANS;272
26381;JAILLANS;368
26382;SAINT-VINCENT-LA-COMMANDERIE;213
27001;ACLOU;199
27002;ACON;250
27003;ACQUIGNY;1 006
27004;AIGLEVILLE;92
27005;AILLY;465
27006;AIZIER;104
27007;AJOU;182
27008;ALIZAY;865
27009;AMBENAY;535
27010;AMECOURT;87
27011;AMFREVILLE-LA-CAMPAGNE;636
27012;AMFREVILLE-LES-CHAMPS;221
27013;AMFREVILLE-SOUS-LES-MONTS;374
27014;AMFREVILLE-SUR-ITON;367
27015;ANDE;599
27016;LES�ANDELYS;8 196
27017;ANGERVILLE-LA-CAMPAGNE;465
27018;APPEVILLE-ANNEBAULT;617
27019;ARMENTIERES-SUR-AVRE;178
27020;ARNIERES-SUR-ITON;1 209
27021;ASNIERES;218
27022;AUBEVOYE;2 188
27023;AULNAY-SUR-ITON;482
27024;LE�RONCENAY-AUTHENAY;167
27025;AUTHEUIL-AUTHOUILLET;580
27026;AUTHEVERNES;202
27027;LES�AUTHIEUX;149
27028;AUTHOU;334
27031;AVIRON;454
27032;AVRILLY;267
27033;BACQUEPUIS;180
27034;BACQUEVILLE;248
27035;BAILLEUL-LA-VALLEE;134
27036;BALINES;380
27037;BARC;579
27038;LES�BARILS;186
27039;BARNEVILLE-SUR-SEINE;340
27040;BARQUET;295
27041;LA�BARRE-EN-OUCHE;749
27042;BARVILLE;47
27043;LES�BAUX-DE-BRETEUIL;517
27044;LES�BAUX-SAINTE-CROIX;671
27045;BAZINCOURT-SUR-EPTE;316
27046;BAZOQUES;134
27047;BEAUBRAY;252
27048;BEAUFICEL-EN-LYONS;128
27049;BEAUMESNIL;513
27050;BEAUMONTEL;617
27051;BEAUMONT-LE-ROGER;2 828
27052;LE�BEC-HELLOUIN;439
27053;LE�BEC-THOMAS;123
27054;BEMECOURT;394
27055;BERENGEVILLE-LA-CAMPAGNE;205
27056;BERNAY;10 539
27057;BERNIENVILLE;184
27058;BERNIERES-SUR-SEINE;159
27059;BERNOUVILLE;203
27060;BERTHENONVILLE;153
27061;BERTHOUVILLE;243
27062;BERVILLE-EN-ROUMOIS;481
27063;BERVILLE-LA-CAMPAGNE;152
27064;BERVILLE-SUR-MER;435
27065;BEUZEVILLE;2 415
27066;BEZU-LA-FORET;182
27067;BEZU-SAINT-ELOI;747
27068;BOIS-ANZERAY;153
27069;BOIS-ARNAULT;615
27070;BOISEMONT;415
27071;LE�BOIS-HELLAIN;111
27072;BOIS-JEROME-SAINT-OUEN;387
27073;BOIS-LE-ROI;350
27074;BOISNEY;249
27075;BOIS-NORMAND-PRES-LYRE;333
27076;BOISSET-LES-PREVANCHES;294
27077;BOISSEY-LE-CHATEL;601
27078;LA�BOISSIERE;86
27079;BOISSY-LAMBERVILLE;235
27081;BONCOURT;61
27082;LA�BONNEVILLE-SUR-ITON;1 316
27083;BONNEVILLE-APTOT;149
27084;BOSC-BENARD-COMMIN;200
27085;BOSC-BENARD-CRESCY;215
27088;BOSC-RENOULT-EN-OUCHE;163
27089;BOSC-RENOULT-EN-ROUMOIS;155
27090;LE�BOSC-ROGER-EN-ROUMOIS;1 647
27091;BOSGOUET;422
27092;BOSGUERARD-DE-MARCOUVILLE;400
27093;BOSNORMAND;206
27094;BOSQUENTIN;89
27095;BOSROBERT;229
27096;LES�BOTTEREAUX;274
27097;BOUAFLES;367
27098;BOUCHEVILLIERS;60
27099;LE�BOULAY-MORIN;400
27100;BOULLEVILLE;451
27101;BOUQUELON;235
27102;BOUQUETOT;589
27103;BOURG-ACHARD;1 804
27104;BOURG-BEAUDOUIN;343
27105;BOURGTHEROULDE-INFREVILLE;1 317
27106;BOURNAINVILLE-FAVEROLLES;280
27107;BOURNEVILLE;591
27108;BOURTH;1 074
27109;BRAY;191
27110;BRESTOT;294
27111;BRETAGNOLLES;92
27112;BRETEUIL;3 370
27113;BRETIGNY;126
27114;BREUILPONT;515
27115;BREUX-SUR-AVRE;201
27116;BRIONNE;4 808
27117;BROGLIE;1 132
27118;BROSVILLE;409
27119;BUEIL;526
27120;BUREY;144
27121;BUS-SAINT-REMY;189
27122;CAHAIGNES;158
27123;CAILLOUET-ORGEVILLE;288
27124;CAILLY-SUR-EURE;178
27125;CALLEVILLE;427
27126;CAMPIGNY;509
27127;CANAPPEVILLE;332
27128;CANTIERS;95
27129;CAORCHES-SAINT-NICOLAS;513
27130;CAPELLE-LES-GRANDS;370
27131;CARSIX;284
27132;CAUGE;321
27133;CAUMONT;633
27134;CAUVERVILLE-EN-ROUMOIS;107
27135;CESSEVILLE;207
27136;CHAIGNES;153
27137;CHAISE-DIEU-DU-THEIL;273
27138;CHAMBLAC;351
27139;CHAMBORD;210
27140;CHAMBRAY;336
27141;CHAMP-DOLENT;41
27142;CHAMPENARD;108
27143;CHAMPIGNOLLES;19
27144;CHAMPIGNY-LA-FUTELAYE;136
27145;CHANTELOUP;45
27146;LA�CHAPELLE-BAYVEL;211
27147;LA�CHAPELLE-DU-BOIS-DES-FAULX;213
27148;LA�CHAPELLE-GAUTHIER;365
27149;LA�CHAPELLE-HARENG;94
27150;LA�CHAPELLE-REANVILLE;603
27151;CHARLEVAL;1 654
27152;CHATEAU-SUR-EPTE;410
27153;CHAUVINCOURT-PROVEMONT;263
27154;CHAVIGNY-BAILLEUL;268
27155;CHENNEBRUN;170
27156;CHERONVILLIERS;327
27157;LE�CHESNE;324
27158;CIERREY;267
27159;CINTRAY;277
27160;CIVIERES;133
27161;CLAVILLE;577
27162;COLLANDRES-QUINCARNON;175
27163;COLLETOT;88
27164;COMBON;462
27165;CONCHES-EN-OUCHE;3 785
27166;CONDE-SUR-ITON;536
27167;CONDE-SUR-RISLE;337
27168;CONNELLES;103
27169;CONTEVILLE;463
27170;CORMEILLES;1 140
27171;LE�CORMIER;227
27172;CORNEUIL;243
27173;CORNEVILLE-LA-FOUQUETIERE;55
27174;CORNEVILLE-SUR-RISLE;959
27175;CORNY;176
27176;COUDRAY;175
27177;COUDRES;330
27179;COURBEPINE;553
27180;COURCELLES-SUR-SEINE;1 098
27181;COURDEMANCHE;223
27182;COURTEILLES;156
27183;LA�COUTURE-BOUSSEY;966
27184;CRASVILLE;128
27185;CRESTOT;233
27187;CRIQUEBEUF-LA-CAMPAGNE;200
27188;CRIQUEBEUF-SUR-SEINE;956
27189;LA�CROISILLE;137
27190;CROISY-SUR-EURE;159
27191;LA�CROIX-SAINT-LEUFROY;683
27192;CROSVILLE-LA-VIEILLE;233
27193;CROTH;598
27194;CUVERVILLE;138
27195;DAME-MARIE;71
27196;LES�DAMPS;894
27197;DAMPSMESNIL;116
27198;DAMVILLE;1 345
27199;DANGU;519
27200;DARDEZ;109
27201;DAUBEUF-LA-CAMPAGNE;212
27202;DAUBEUF-PRES-VATTEVILLE;296
27203;DOUAINS;233
27204;DOUDEAUVILLE-EN-VEXIN;180
27205;DOUVILLE-SUR-ANDELLE;377
27206;DROISY;213
27207;DRUCOURT;469
27208;DURANVILLE;151
27209;ECAQUELON;300
27210;ECARDENVILLE-LA-CAMPAGNE;307
27211;ECARDENVILLE-SUR-EURE;284
27212;ECAUVILLE;53
27213;ECOS;418
27214;ECOUIS;734
27215;ECQUETOT;151
27216;EMALLEVILLE;142
27217;EMANVILLE;361
27218;EPAIGNES;964
27219;EPEGARD;258
27220;EPIEDS;248
27221;EPINAY;222
27222;EPREVILLE-EN-LIEUVIN;180
27223;EPREVILLE-EN-ROUMOIS;279
27224;EPREVILLE-PRES-LE-NEUBOURG;335
27225;LES�ESSARTS;209
27226;ETREPAGNY;3 074
27227;ETREVILLE;427
27228;ETURQUERAYE;200
27229;EVREUX;47 412
27230;EZY-SUR-EURE;2 167
27231;FAINS;286
27232;FARCEAUX;152
27233;FATOUVILLE-GRESTAIN;406
27234;FAUVILLE;234
27235;FAVEROLLES-LA-CAMPAGNE;151
27237;LE�FAVRIL;153
27238;FERRIERES-HAUT-CLOCHER;223
27239;FERRIERES-SAINT-HILAIRE;303
27240;LA�FERRIERE-SUR-RISLE;336
27241;FEUGUEROLLES;106
27242;LE�FIDELAIRE;698
27243;FIQUEFLEUR-EQUAINVILLE;430
27244;FLANCOURT-CATELON;249
27245;FLEURY-LA-FORET;227
27246;FLEURY-SUR-ANDELLE;1 817
27247;FLIPOU;223
27248;FOLLEVILLE;200
27249;FONTAINE-BELLENGER;265
27250;FONTAINE-HEUDEBOURG;278
27251;FONTAINE-L'ABBE;532
27252;FONTAINE-LA-LOUVET;278
27253;FONTAINE-LA-SORET;431
27254;FONTAINE-SOUS-JOUY;438
27255;FONTENAY;200
27256;LA�FORET-DU-PARC;176
27257;FORET-LA-FOLIE;328
27258;FORT-MOVILLE;241
27259;FOUCRAINVILLE;51
27260;FOULBEC;303
27261;FOUQUEVILLE;283
27262;FOURGES;419
27263;FOURMETOT;386
27264;FOURS-EN-VEXIN;108
27265;FRANCHEVILLE;826
27266;FRANQUEVILLE;116
27267;FRENEUSE-SUR-RISLE;406
27268;LE�FRESNE;123
27269;FRESNE-CAUVERVILLE;154
27270;FRESNE-L'ARCHEVEQUE;366
27271;FRESNEY;146
27273;GADENCOURT;181
27274;GAILLARDBOIS-CRESSENVILLE;271
27275;GAILLON;4 318
27276;GAMACHES-EN-VEXIN;271
27277;GARENCIERES;212
27278;GARENNES-SUR-EURE;881
27279;GASNY;2 040
27280;GAUCIEL;483
27281;GAUDREVILLE-LA-RIVIERE;108
27282;GAUVILLE-LA-CAMPAGNE;275
27283;GISAY-LA-COUDRE;242
27284;GISORS;8 069
27285;GIVERNY;509
27286;GIVERVILLE;358
27287;GLISOLLES;311
27288;GLOS-SUR-RISLE;413
27289;LA�GOULAFRIERE;220
27290;GOUPILLIERES;608
27291;GOURNAY-LE-GUERIN;159
27292;GOUTTIERES;149
27293;GOUVILLE;300
27294;GRAINVILLE;407
27295;GRAND-CAMP;334
27296;GRANDCHAIN;176
27297;GRANDVILLIERS;184
27298;GRAVERON-SEMERVILLE;158
27299;GRAVIGNY;2 817
27300;GROSLEY-SUR-RISLE;524
27301;GROSSOEUVRE;572
27302;LE�GROS-THEIL;580
27303;GUERNANVILLE;70
27304;GUERNY;96
27305;LA�GUEROULDE;612
27306;GUICHAINVILLE;1 119
27307;GUISENIERS;237
27308;GUITRY;155
27309;L'HABIT;203
27310;HACQUEVILLE;293
27311;HARCOURT;935
27312;HARDENCOURT-COCHEREL;156
27313;LA�HARENGERE;242
27315;HARQUENCY;131
27316;HAUVILLE;817
27317;LA�HAYE-AUBREE;310
27318;LA�HAYE-DE-CALLEVILLE;218
27319;LA�HAYE-DE-ROUTOT;172
27320;LA�HAYE-DU-THEIL;194
27321;LA�HAYE-LE-COMTE;38
27322;LA�HAYE-MALHERBE;1 087
27323;LA�HAYE-SAINT-SYLVESTRE;281
27324;HEBECOURT;280
27325;HECMANVILLE;58
27326;HECOURT;183
27327;HECTOMARE;144
27328;HELLENVILLIERS;47
27329;HENNEZIS;378
27330;HERQUEVILLE;293
27331;HEUBECOURT-HARICOURT;303
27332;HEUDEBOUVILLE;402
27333;HEUDICOURT;389
27334;HEUDREVILLE-EN-LIEUVIN;122
27335;HEUDREVILLE-SUR-EURE;653
27336;LA�HEUNIERE;135
27337;HEUQUEVILLE;235
27338;LES�HOGUES;543
27339;HONDOUVILLE;551
27340;HONGUEMARE-GUENOUVILLE;417
27341;L'HOSMES;50
27342;HOUETTEVILLE;156
27343;HOULBEC-COCHEREL;460
27344;HOULBEC-PRES-LE-GROS-THEIL;57
27345;LA�HOUSSAYE;83
27346;HOUVILLE-EN-VEXIN;94
27347;HUEST;547
27348;IGOVILLE;889
27349;ILLEVILLE-SUR-MONTFORT;357
27350;ILLIERS-L'EVEQUE;595
27351;INCARVILLE;920
27353;IRREVILLE;172
27354;IVILLE;335
27355;IVRY-LA-BATAILLE;2 335
27356;JONQUERETS-DE-LIVET;213
27358;JOUY-SUR-EURE;385
27359;JUIGNETTES;142
27360;JUMELLES;106
27361;LA�LANDE-SAINT-LEGER;198
27362;LANDEPEREUSE;253
27363;LE�LANDIN;96
27364;LAUNAY;197
27365;LERY;1 001
27366;LETTEGUIVES;110
27367;LIEUREY;1 051
27368;LIGNEROLLES;174
27369;LILLY;117
27370;LISORS;265
27371;LIVET-SUR-AUTHOU;194
27372;LONGCHAMPS;350
27373;LORLEAU;111
27374;LOUVERSEY;390
27375;LOUVIERS;18 333
27376;LOUYE;127
27377;LYONS-LA-FORET;772
27378;LA�MADELEINE-DE-NONANCOURT;762
27379;MAINNEVILLE;322
27380;MALLEVILLE-SUR-LE-BEC;157
27381;MALOUY;95
27382;MANDEVILLE;112
27383;MANDRES;237
27384;MANNEVILLE-LA-RAOULT;260
27385;MANNEVILLE-SUR-RISLE;1 048
27386;LE�MANOIR;1 329
27387;MANTHELON;184
27388;MARAIS-VERNIER;502
27389;MARBEUF;233
27390;MARCILLY-LA-CAMPAGNE;408
27391;MARCILLY-SUR-EURE;688
27392;MARTAGNY;94
27393;MARTAINVILLE;204
27394;MARTOT;294
27395;MELICOURT;129
27396;MENESQUEVILLE;345
27397;MENILLES;1 183
27398;MENNEVAL;1 135
27399;MERCEY;39
27400;MEREY;138
27401;LE�MESNIL-FUGUET;145
27402;LE�MESNIL-HARDRAY;44
27403;LE�MESNIL-JOURDAIN;139
27404;MESNIL-ROUSSET;101
27405;MESNIL-SOUS-VIENNE;84
27406;MESNIL-SUR-L'ESTREE;739
27407;MESNIL-VERCLIVES;142
27408;MEZIERES-EN-VEXIN;335
27410;MISEREY;357
27411;MOISVILLE;170
27412;MONTAURE;656
27413;MONTFORT-SUR-RISLE;867
27414;MONTREUIL-L'ARGILLE;773
27415;MORAINVILLE-JOUVEAUX;331
27416;BUIS-SUR-DAMVILLE;433
27417;MORGNY;355
27418;MORSAN;130
27419;MOUETTES;233
27420;MOUFLAINES;161
27421;MOUSSEAUX-NEUVILLE;243
27422;MUIDS;597
27423;MUZY;437
27424;NAGEL-SEEZ-MESNIL;262
27425;NASSANDRES;1 331
27426;NEAUFLES-SAINT-MARTIN;799
27427;NEAUFLES-AUVERGNY;449
27428;LE�NEUBOURG;3 498
27429;NEUILLY;117
27430;LA�NEUVE-GRANGE;154
27431;LA�NEUVE-LYRE;802
27432;LA�NEUVILLE-DU-BOSC;339
27433;NEUVILLE-SUR-AUTHOU;114
27434;NOARDS;66
27435;LA�NOE-POULAIN;156
27436;NOGENT-LE-SEC;244
27437;NOJEON-LE-SEC;232
27438;NONANCOURT;1 862
27439;NORMANVILLE;630
27440;NOTRE-DAME-DE-L'ISLE;316
27441;NOTRE-DAME-D'EPINE;64
27442;NOTRE-DAME-DU-HAMEL;217
27444;LE�NOYER-EN-OUCHE;234
27445;LES�NOYERS;178
27446;ORMES;293
27447;ORVAUX;95
27448;PACY-SUR-EURE;3 472
27449;PANILLEUSE;389
27451;PARVILLE;244
27452;PERRIERS-LA-CAMPAGNE;224
27453;PERRIERS-SUR-ANDELLE;1 344
27454;PERRUEL;333
27455;PIENCOURT;160
27456;PINTERVILLE;494
27457;PISEUX;505
27458;PITRES;2 374
27459;LES�PLACES;53
27460;PLAINVILLE;129
27462;LE�PLANQUAY;117
27463;PLASNES;479
27464;LE�PLESSIS-GROHAN;459
27465;LE�PLESSIS-HEBERT;192
27466;LE�PLESSIS-SAINTE-OPPORTUNE;190
27467;PONT-AUDEMER;9 586
27468;PONT-AUTHOU;534
27469;PONT-DE-L'ARCHE;2 883
27470;PONT-SAINT-PIERRE;1 065
27471;PORTE-JOIE;140
27472;PORTES;141
27473;PORT-MORT;563
27474;POSES;976
27475;LA�POTERIE-MATHIEU;150
27476;LES�PREAUX;331
27477;PRESSAGNY-L'ORGUEILLEUX;327
27478;PREY;775
27480;PUCHAY;405
27481;PULLAY;246
27482;LA�PYLE;74
27483;QUATREMARE;315
27484;QUESSIGNY;48
27485;QUILLEBEUF-SUR-SEINE;1 201
27486;QUITTEBEUF;412
27487;RADEPONT;691
27488;RENNEVILLE;117
27489;REUILLY;239
27490;RICHEVILLE;145
27491;ROMAN;194
27492;ROMILLY-LA-PUTHENAYE;315
27493;ROMILLY-SUR-ANDELLE;2 249
27495;LA�ROQUETTE;108
27496;ROSAY-SUR-LIEURE;448
27497;ROUGEMONTIERS;562
27498;ROUGE-PERRIERS;198
27499;LA�ROUSSIERE;172
27500;ROUTOT;988
27501;ROUVRAY;59
27502;RUGLES;2 644
27503;LE�SACQ;96
27504;SACQUENVILLE;414
27505;SAINT-AGNAN-DE-CERNIERES;131
27506;SAINT-AMAND-DES-HAUTES-TERRES;221
27507;SAINT-ANDRE-DE-L'EURE;2 490
27508;SAINT-ANTONIN-DE-SOMMAIRE;179
27510;SAINT-AQUILIN-DE-PACY;466
27511;SAINT-AUBIN-D'ECROSVILLE;521
27512;SAINT-AUBIN-DE-SCELLON;277
27513;SAINT-AUBIN-DES-HAYES;137
27514;SAINT-AUBIN-DU-THENNEY;307
27515;SAINT-AUBIN-LE-GUICHARD;228
27516;SAINT-AUBIN-LE-VERTUEUX;646
27517;SAINT-AUBIN-SUR-GAILLON;888
27518;SAINT-AUBIN-SUR-QUILLEBEUF;375
27519;SAINTE-BARBE-SUR-GAILLON;231
27520;SAINT-BENOIT-DES-OMBRES;105
27521;SAINT-CHRISTOPHE-SUR-AVRE;138
27522;SAINT-CHRISTOPHE-SUR-CONDE;270
27523;SAINT-CLAIR-D'ARCEY;262
27524;SAINTE-COLOMBE-LA-COMMANDERIE;441
27525;SAINTE-COLOMBE-PRES-VERNON;102
27526;SAINTE-CROIX-SUR-AIZIER;241
27527;SAINT-CYR-DE-SALERNE;185
27528;LE�VAUDREUIL;1 864
27529;SAINT-CYR-LA-CAMPAGNE;317
27530;SAINT-DENIS-D'AUGERONS;117
27531;SAINT-DENIS-DES-MONTS;139
27532;SAINT-DENIS-DU-BEHELAN;110
27533;SAINT-DENIS-LE-FERMENT;214
27534;SAINT-DIDIER-DES-BOIS;475
27535;SAINT-ELIER;149
27536;SAINT-ELOI-DE-FOURQUES;262
27537;SAINT-ETIENNE-DU-VAUVRAY;638
27538;SAINT-ETIENNE-L'ALLIER;354
27539;SAINT-ETIENNE-SOUS-BAILLEUL;182
27540;SAINTE-GENEVIEVE-LES-GASNY;298
27541;SAINT-GEORGES-DU-MESNIL;79
27542;SAINT-GEORGES-DU-VIEVRE;658
27543;SAINT-GEORGES-MOTEL;572
27544;SAINT-GERMAIN-DE-FRESNEY;85
27545;SAINT-GERMAIN-DE-PASQUIER;90
27546;SAINT-GERMAIN-DES-ANGLES;148
27547;SAINT-GERMAIN-LA-CAMPAGNE;747
27548;SAINT-GERMAIN-SUR-AVRE;464
27549;SAINT-GERMAIN-VILLAGE;1 114
27550;SAINT-GREGOIRE-DU-VIEVRE;283
27551;SAINT-JEAN-DE-LA-LEQUERAYE;57
27552;SAINT-JEAN-DU-THENNEY;177
27553;SAINT-JULIEN-DE-LA-LIEGUE;136
27554;SAINT-JUST;756
27555;SAINT-LAURENT-DES-BOIS;73
27556;SAINT-LAURENT-DU-TENCEMENT;50
27557;SAINT-LEGER-DE-ROTES;405
27558;SAINT-LEGER-DU-GENNETEY;82
27560;SAINT-LUC;121
27561;SAINT-MACLOU;295
27562;SAINT-MARCEL;4 198
27563;SAINT-MARDS-DE-BLACARVILLE;644
27564;SAINT-MARDS-DE-FRESNE;325
27565;SAINTE-MARGUERITE-DE-L'AUTEL;340
27566;SAINTE-MARGUERITE-EN-OUCHE;81
27567;SAINTE-MARIE-DE-VATIMESNIL;176
27568;SAINTE-MARTHE;235
27569;SAINT-MARTIN-DU-TILLEUL;226
27570;SAINT-MARTIN-LA-CAMPAGNE;62
27571;SAINT-MARTIN-SAINT-FIRMIN;211
27572;SAINT-MESLIN-DU-BOSC;84
27573;SAINT-NICOLAS-D'ATTEZ;134
27574;SAINT-NICOLAS-DU-BOSC;158
27576;SAINTE-OPPORTUNE-DU-BOSC;141
27577;SAINTE-OPPORTUNE-LA-MARE;279
27578;SAINT-OUEN-D'ATTEZ;128
27579;SAINT-OUEN-DE-PONTCHEUIL;57
27580;SAINT-OUEN-DE-THOUBERVILLE;1 520
27581;SAINT-OUEN-DES-CHAMPS;200
27582;SAINT-OUEN-DU-TILLEUL;984
27584;SAINT-PAUL-DE-FOURQUES;108
27586;SAINT-PHILBERT-SUR-BOISSEY;84
27587;SAINT-PHILBERT-SUR-RISLE;819
27588;SAINT-PIERRE-D'AUTILS;905
27589;SAINT-PIERRE-DE-BAILLEUL;624
27590;SAINT-PIERRE-DE-CERNIERES;271
27591;SAINT-PIERRE-DE-CORMEILLES;496
27592;SAINT-PIERRE-DE-SALERNE;162
27593;SAINT-PIERRE-DES-FLEURS;668
27594;SAINT-PIERRE-DES-IFS;202
27595;SAINT-PIERRE-DU-BOSGUERARD;244
27596;SAINT-PIERRE-DU-MESNIL;115
27597;SAINT-PIERRE-DU-VAL;320
27598;SAINT-PIERRE-DU-VAUVRAY;929
27599;SAINT-PIERRE-LA-GARENNE;851
27600;SAINT-QUENTIN-DES-ISLES;210
27601;SAINT-SAMSON-DE-LA-ROQUE;288
27602;SAINT-SEBASTIEN-DE-MORSENT;3 250
27603;SAINT-SIMEON;213
27604;SAINT-SULPICE-DE-GRAIMBOUVILLE;95
27605;SAINT-SYLVESTRE-DE-CORMEILLES;190
27606;SAINT-SYMPHORIEN;245
27607;SAINT-THURIEN;160
27608;SAINT-VICTOR-DE-CHRETIENVILLE;220
27609;SAINT-VICTOR-D'EPINE;256
27610;SAINT-VICTOR-SUR-AVRE;54
27611;SAINT-VIGOR;109
27612;SAINT-VINCENT-DES-BOIS;168
27613;SAINT-VINCENT-DU-BOULAY;220
27614;SANCOURT;89
27615;SASSEY;56
27616;LA�SAUSSAYE;1 542
27617;SAUSSAY-LA-CAMPAGNE;302
27618;SEBECOURT;187
27620;SELLES;381
27621;SEREZ;74
27622;SERQUIGNY;2 112
27623;SURTAUVILLE;308
27624;SURVILLE;406
27625;SUZAY;118
27626;THEILLEMENT;234
27627;LE�THEIL-NOLENT;155
27628;THEVRAY;196
27629;THIBERVILLE;1 483
27630;THIBOUVILLE;290
27631;THIERVILLE;198
27632;LE�THIL;246
27633;LES�THILLIERS-EN-VEXIN;393
27634;THOMER-LA-SOGNE;242
27635;LE�THUIT;91
27636;LE�THUIT-ANGER;382
27637;THUIT-HEBERT;228
27638;LE�THUIT-SIGNOL;1 175
27639;LE�THUIT-SIMER;189
27640;TILLEUL-DAME-AGNES;146
27641;LE�TILLEUL-LAMBERT;118
27642;LE�TILLEUL-OTHON;315
27643;TILLIERES-SUR-AVRE;1 267
27644;TILLY;270
27645;TOCQUEVILLE;127
27646;LE�TORPT;194
27647;TOSNY;362
27648;TOSTES;233
27649;TOUFFREVILLE;266
27650;TOURNEDOS-BOIS-HUBERT;152
27651;TOURNEDOS-SUR-SEINE;106
27652;TOURNEVILLE;104
27653;TOURNY;677
27654;TOURVILLE-LA-CAMPAGNE;471
27655;TOURVILLE-SUR-PONT-AUDEMER;565
27656;TOUTAINVILLE;971
27657;TOUVILLE;70
27658;LE�TREMBLAY-OMONVILLE;187
27659;LA�TRINITE;36
27660;LA�TRINITE-DE-REVILLE;229
27661;LA�TRINITE-DE-THOUBERVILLE;276
27662;TRIQUEVILLE;289
27663;LE�TRONCQ;124
27664;LE�TRONQUAY;403
27665;TROUVILLE-LA-HAULE;601
27666;LA�VACHERIE;176
27667;VALAILLES;180
27668;LE�VAL-DAVID;344
27669;VALLETOT;234
27670;VANDRIMARE;516
27671;VANNECROCQ;100
27672;VASCOEUIL;271
27673;VATTEVILLE;110
27674;VAUX-SUR-EURE;197
27676;VENABLES;419
27677;VENON;193
27678;LES�VENTES;500
27679;VERNEUIL-SUR-AVRE;6 499
27680;VERNEUSSES;252
27681;VERNON;22 422
27682;VESLY;411
27683;VEZILLON;127
27684;LE�VIEIL-EVREUX;414
27685;LA�VIEILLE-LYRE;607
27686;VIEUX-PORT;66
27687;VIEUX-VILLEZ;86
27688;VILLALET;50
27689;VILLEGATS;167
27690;VILLERS-EN-VEXIN;264
27691;VILLERS-SUR-LE-ROULE;331
27692;VILLETTES;82
27693;SYLVAINS-LES-MOULINS;448
27694;VILLEZ-SOUS-BAILLEUL;225
27695;VILLEZ-SUR-LE-NEUBOURG;178
27696;VILLIERS-EN-DESOEUVRE;439
27697;VIRONVAY;145
27698;VITOT;282
27699;VOISCREVILLE;86
27700;VRAIVILLE;366
27701;LE�VAUDREUIL-ENSEMBLE_URBAIN;421
28001;ABONDANT;1 017
28002;ALLAINES-MERVILLIERS;306
28003;ALLAINVILLE;35
28004;ALLONNES;188
28005;ALLUYES;692
28006;AMILLY;1 168
28007;ANET;1 700
28008;ARDELLES;112
28009;ARDELU;58
28010;ARGENVILLIERS;363
28012;ARROU;1 841
28013;AUNAY-SOUS-AUNEAU;881
28014;AUNAY-SOUS-CRECY;566
28015;AUNEAU;2 791
28016;LES�AUTELS-VILLEVILLON;200
28017;AUTHEUIL;252
28018;AUTHON-DU-PERCHE;1 396
28019;BAIGNEAUX;240
28020;BAIGNOLET;110
28021;BAILLEAU-LE-PIN;1 141
28022;BAILLEAU-L'EVEQUE;588
28023;BAILLEAU-ARMENONVILLE;727
28024;BARJOUVILLE;697
28025;BARMAINVILLE;108
28026;BAUDREVILLE;257
28027;LA�BAZOCHE-GOUET;1 451
28028;BAZOCHES-EN-DUNOIS;295
28029;BAZOCHES-LES-HAUTES;405
28030;BEAUCHE;155
28031;BEAUMONT-LES-AUTELS;553
28032;BEAUVILLIERS;271
28033;BELHOMERT-GUEHOUVILLE;472
28034;BERCHERES-SAINT-GERMAIN;367
28035;BERCHERES-LES-PIERRES;728
28036;BERCHERES-SUR-VESGRE;485
28037;BEROU-LA-MULOTIERE;193
28038;BETHONVILLIERS;163
28039;BEVILLE-LE-COMTE;949
28040;BILLANCELLES;191
28041;BLANDAINVILLE;268
28042;BLEURY;176
28044;BOISGASSON;124
28045;BOISSY-EN-DROUAIS;107
28046;BOISSY-LES-PERCHE;418
28047;BOISVILLE-LA-SAINT-PERE;552
28048;LA�BOURDINIERE-SAINT-LOUP;334
28049;BONCE;157
28050;BONCOURT;145
28051;BONNEVAL;4 892
28052;BOUGLAINVAL;329
28053;LE�BOULLAY-LES-DEUX-EGLISES;150
28054;LE�BOULLAY-MIVOYE;266
